CustomerID,Recency,Frequency,Monetary,AvgOrderValue,UniqueProducts,TenureDays,Churned,ChurnProbability
13831,48,4,1450.85,362.7124999999999,57,279,0,0.2399391006540463
13833,68,1,383.85,383.8499999999999,28,68,1,0.6181580670123994
13835,64,2,537.34,268.6700000000001,28,124,0,0.5189539340978009
13837,121,2,266.59000000000003,133.29500000000002,17,227,1,0.6517673893878627
13838,27,3,467.54,155.84666666666666,106,279,0,0.35828384420862763
13841,162,1,85.0,85.0,1,162,1,0.780471562555704
13842,65,7,2165.27,309.3242857142858,96,276,0,0.11662019319047903
13846,151,2,663.9300000000001,331.96500000000003,43,269,0,0.4822263558569401
13848,1,3,1255.0,418.3333333333333,3,275,1,0.5721305605996
13849,80,1,593.5799999999999,593.5799999999999,38,80,0,0.5740391828816827
13850,38,1,1595.48,1595.4800000000002,93,38,1,0.504608659195359
13851,5,3,2651.46,883.8199999999998,77,197,1,0.3106569811844723
13854,1,20,6469.16,323.45799999999997,35,275,0,0.05348079708030493
13856,78,3,388.5,129.5,10,112,1,0.595591849566313
13859,235,1,201.16,201.16,27,235,1,0.7226539728953061
13862,17,6,1781.3,296.8833333333334,78,241,0,0.09442663843907112
13863,157,1,305.78,305.78,20,157,1,0.7243436550123363
13865,46,3,383.34000000000003,127.77999999999999,23,199,0,0.5133372342461198
13867,127,1,138.85,138.85,8,127,0,0.7482448632675197
13869,32,4,3083.65,770.9125,235,266,1,0.23323692698732437
13870,11,5,2179.4700000000003,435.89400000000006,82,197,0,0.11592318771773065
13871,1,9,4612.64,512.5155555555557,124,218,0,0.06390521039418738
13873,29,3,389.6,129.86666666666665,21,219,1,0.5591507436505977
13874,267,1,540.45,540.45,18,267,1,0.7181816697360287
13875,43,4,1424.8,356.20000000000005,67,210,0,0.2364585465230361
13880,54,8,1680.76,210.095,69,276,0,0.09077857903880558
13881,5,11,9398.68,854.4254545454546,65,221,0,0.07744149519091628
13883,128,4,1742.78,435.695,94,162,0,0.3438217702031941
13884,186,3,196.25,65.41666666666667,10,192,0,0.6716152184592821
13885,98,2,506.8,253.4,28,110,1,0.5919909667669468
13887,113,1,349.55,349.54999999999995,19,113,1,0.6320680880550507
13888,29,2,595.67,297.835,38,127,1,0.4807021473788712
13889,2,1,416.90000000000003,416.9,15,2,1,0.5577156998105434
13890,16,2,501.11,250.55500000000006,25,268,0,0.5361392703433326
13892,156,1,54.519999999999996,54.519999999999996,3,156,0,0.778747105578615
13893,207,1,821.1,821.1000000000001,21,207,1,0.6687118817399917
13894,219,1,160.85,160.85,10,219,0,0.7462417757001273
13895,52,2,937.3000000000001,468.6500000000001,39,74,0,0.4854978347677922
13898,235,1,155.93,155.93,12,235,1,0.7407953630707909
13899,184,1,298.5,298.5,15,184,0,0.7158865697797632
13900,92,3,740.95,246.98333333333332,42,172,1,0.38549219639106225
13901,17,4,2652.28,663.0699999999999,129,228,0,0.23297366116241214
13904,204,1,201.12,201.11999999999998,17,204,0,0.7160073223019046
13908,36,3,1461.61,487.2033333333334,65,186,0,0.3506304682365597
13911,53,8,2437.63,304.70375,120,217,0,0.06726772329819958
13917,101,1,65.38,65.38,5,101,0,0.7081161756997028
13918,162,1,198.2,198.2,8,162,0,0.7549321604803457
13919,31,1,213.15,213.14999999999998,16,31,0,0.5575833971803241
13922,261,1,172.25,172.24999999999997,7,261,1,0.7559666752098125
13925,2,4,678.25,169.5625,28,44,1,0.4672277633994984
13928,16,2,225.45000000000002,112.725,13,42,0,0.5332620541613986
13929,78,2,842.65,421.325,8,235,1,0.6217220204515795
13930,46,1,210.0,209.99999999999997,10,46,0,0.6226919490310663
13931,5,2,1237.53,618.765,56,190,1,0.46382628712835694
13932,204,1,307.4,307.4,16,204,1,0.7215064026361232
13933,18,2,608.7900000000001,304.3949999999999,23,57,1,0.530558091720977
13934,173,1,922.1,922.0999999999999,31,173,1,0.6787473540589835
13936,89,1,376.58,376.5799999999999,26,89,1,0.6063979199916225
13937,78,1,158.85,158.85,9,78,1,0.6863941192935941
13939,18,2,390.21,195.105,32,221,0,0.5006207611604552
13940,26,2,391.06,195.53,25,53,0,0.5164568997107941
13941,81,3,2831.26,943.7533333333332,20,282,0,0.30933790410890444
13946,111,2,485.96999999999997,242.985,9,177,0,0.6429569255602609
13948,270,1,102.0,101.99999999999999,3,270,1,0.7824041243613202
13949,4,1,537.9,537.9000000000001,38,4,0,0.5126040832665535
13950,156,1,179.30999999999997,179.31,7,156,0,0.765051283572991
13951,85,3,674.45,224.8166666666666,38,203,1,0.44985920469926094
13952,127,2,3251.071,1625.5355,120,148,1,0.4104103986035389
13953,25,5,2604.36,520.872,8,262,0,0.2736845481190956
13955,63,2,322.96,161.48,33,215,1,0.5443451807233536
13956,47,3,676.07,225.35666666666668,95,180,0,0.36533624950886995
13959,190,2,337.44,168.72,31,271,0,0.6359828585493957
13962,155,1,117.6,117.6,7,155,0,0.770228281931265
13963,217,4,664.54,166.13500000000002,35,277,1,0.5453740715143531
13967,55,1,80.7,80.7,2,55,1,0.6580414107949841
13969,16,11,3883.23,353.0209090909091,225,274,0,0.03726254879286433
13971,15,6,1985.9,330.98333333333335,95,195,0,0.08788964351476868
13972,111,1,145.9,145.9,9,111,0,0.6737913359097321
13973,196,1,264.7,264.7,11,196,1,0.7279781081038382
13975,37,4,1466.67,366.6675,166,186,0,0.21255011886743655
13976,116,1,357.98,357.98,10,116,1,0.6876284703376261
13982,72,3,1230.1399999999999,410.0466666666666,45,274,0,0.33844197975196555
13983,96,8,1681.06,210.1325,65,276,0,0.19740153998064727
13984,35,4,819.33,204.8325,10,275,0,0.3590330133591245
13985,16,7,2773.04,396.1485714285714,56,173,0,0.08988402033699863
13988,72,3,1923.5,641.1666666666667,99,164,0,0.3095045045337517
13989,148,1,896.6700000000001,896.67,23,148,0,0.6478993317687383
13990,122,1,311.3,311.3,16,122,1,0.6456850903168855
13991,52,1,126.35,126.35,7,52,0,0.6026434493825186
13993,10,6,2247.41,374.5683333333334,59,240,0,0.09847796721907706
13994,15,2,419.56,209.78000000000003,18,57,0,0.5131805845409935
13995,25,3,871.9,290.6333333333333,40,155,0,0.33505730383986204
13999,5,9,2868.9700000000003,318.7744444444445,92,271,0,0.052560050224661925
14000,120,1,635.66,635.6600000000001,15,120,1,0.633515496398583
14001,142,2,1309.14,654.5699999999999,21,282,0,0.5415091366821465
14002,43,2,529.73,264.86499999999995,47,65,1,0.49967431402110735
14004,7,5,3203.26,640.652,70,198,0,0.11878374252065464
14005,43,3,696.56,232.1866666666666,29,125,0,0.4179924974992781
14006,25,3,962.19,320.72999999999996,23,221,1,0.3851009613866592
14009,107,2,695.61,347.80499999999995,42,114,1,0.48210948905064976
14012,187,1,328.8,328.8,11,187,1,0.7643303157229382
14013,19,3,473.02,157.67333333333332,30,185,1,0.47903336470018254
14016,71,4,4341.21,1085.3025,154,266,1,0.2893027921192771
14019,7,2,800.53,400.2650000000001,28,47,0,0.46240944250499305
14021,64,3,631.9,210.63333333333335,22,165,1,0.4890826097728285
14022,134,1,440.0,440.0,28,134,1,0.7573481261854321
14023,159,1,273.14,273.14,16,159,0,0.7208625217659467
14024,31,2,327.7,163.85000000000002,16,33,1,0.5390459874372099
14029,53,1,165.20000000000002,165.2,6,53,0,0.6239141621307297
14030,30,6,1657.5,276.25,147,275,0,0.10345209037091127
14031,35,13,9627.03,740.5407692307691,101,281,0,0.0538327666616522
14032,78,6,1845.37,307.56166666666667,44,276,0,0.17812862154789033
14034,66,2,473.90999999999997,236.95499999999998,23,66,0,0.5600863369603953
14035,16,3,837.26,279.08666666666664,18,207,0,0.38249760023873125
14036,194,1,626.65,626.65,38,194,1,0.6870221206717139
14037,85,2,147.20000000000002,73.6,27,274,1,0.689968595182757
14038,53,2,1086.42,543.2099999999999,49,116,0,0.46183956350396554
14040,3,10,2734.46,273.446,124,240,0,0.05059683013143818
14041,175,1,141.41,141.41,21,175,1,0.7260004149469783
14044,12,3,535.71,178.57000000000002,146,219,0,0.34806323362875863
14045,18,4,1659.75,414.9375,4,283,1,0.5355523652093954
14046,193,1,154.99,154.99,14,193,1,0.7209532007655658
14047,109,3,635.92,211.97333333333333,15,282,0,0.47138096061494217
14048,214,1,409.93,409.93,83,214,1,0.7312232215949902
14049,68,3,3244.74,1081.58,212,227,0,0.26113680852768106
14050,15,1,485.98,485.98,37,15,0,0.5220465226045367
14051,1,16,9271.84,579.49,43,276,0,0.05627035650924992
14053,33,2,260.25,130.125,2,69,1,0.6194989221961076
14055,15,1,725.6400000000001,725.6400000000001,10,15,1,0.6305857388563765
14056,16,17,5333.97,313.7629411764706,276,193,0,0.046437193834396505
14057,10,13,4805.68,369.66769230769233,155,270,0,0.03750895512196626
14059,176,1,183.6,183.6,8,176,1,0.762883195728238
14060,17,14,4102.78,293.05571428571426,67,282,0,0.0520197073030666
14062,1,10,8800.67,880.067,57,273,0,0.0644829877071107
14064,22,4,1097.03,274.2575,44,183,0,0.2664627182432462
14066,176,1,152.55,152.55,7,176,1,0.7697429750491571
14067,6,1,224.67,224.66999999999996,25,6,0,0.5016815990245553
14068,229,1,265.85,265.85,22,229,1,0.7192053565738027
14071,169,2,356.81,178.405,22,174,0,0.6917414128580974
14075,170,1,307.92,307.91999999999996,18,170,0,0.7183155775925845
14076,38,1,118.67,118.67,43,38,1,0.5533156052187019
14077,91,3,310.4,103.46666666666665,30,183,0,0.5854349560430956
14078,11,6,1049.37,174.89499999999998,46,282,1,0.26922277360651
14079,34,1,375.1,375.0999999999999,12,34,1,0.616921548935892
14081,211,2,921.62,460.81,126,278,1,0.5049458014300385
14082,274,1,182.25,182.24999999999997,28,274,1,0.7125085305681125
14083,35,7,533.39,76.19857142857144,92,281,0,0.34014496739121236
14085,50,12,3220.94,268.4116666666667,228,278,0,0.04716494461529664
14088,38,7,25507.89,3643.984285714286,232,231,0,0.07709498905693092
14090,234,1,76.32000000000001,76.32000000000001,1,234,1,0.8038194303883038
14092,9,10,2745.42,274.54200000000003,96,267,0,0.05246118808884884
14096,0,3,244.68,81.55999999999999,56,11,0,0.4656579864370486
14099,29,8,2309.92,288.74,143,264,0,0.061542564667015506
14100,47,1,191.95000000000002,191.95000000000002,24,47,1,0.5729869162977943
14101,52,5,4944.389999999999,988.878,15,235,0,0.14463869948721028
14104,64,2,216.20999999999998,108.10499999999999,21,75,1,0.591346696951629
14105,148,1,1266.23,1266.23,74,148,1,0.6063034492298489
14107,5,6,2461.94,410.3233333333333,58,273,0,0.11460240113928882
14108,11,1,291.33,291.33000000000004,16,11,0,0.5062326982822167
14110,28,5,3259.62,651.9240000000001,65,176,0,0.12402286723776779
14111,5,3,295.5,98.49999999999999,5,151,0,0.5718427809273143
14112,40,4,1900.82,475.205,90,185,0,0.23138828913528986
14113,264,1,433.5,433.5,2,264,0,0.7628213296753092
14114,183,2,386.53,193.265,15,240,1,0.6968395893427091
14116,2,2,628.87,314.43499999999995,29,31,0,0.5229812229580183
14117,53,1,90.0,90.0,3,53,1,0.6556601889683847
14127,32,3,709.71,236.56999999999996,38,220,1,0.4540707050565983
14128,165,1,305.54,305.53999999999996,22,165,0,0.6971266308265942
14129,5,3,726.23,242.07666666666668,31,170,0,0.43000180689793344
14130,228,1,480.91,480.9100000000001,66,228,1,0.7413366836743533
14132,23,5,1552.46,310.492,47,93,0,0.15580115378998538
14133,39,3,605.64,201.87999999999997,26,225,1,0.47489409158938223
14135,14,10,3190.32,319.03200000000004,83,282,0,0.05605666204690161
14141,14,1,285.16,285.16,16,14,0,0.5073775622818676
14142,282,1,311.81,311.81,22,282,1,0.7340212412476633
14143,43,1,115.8,115.8,7,43,1,0.6370775052113941
14145,66,3,2851.2,950.4,6,126,0,0.4287594408899493
14146,164,2,1903.73,951.8650000000001,62,266,0,0.41004509189641475
14147,195,1,182.8,182.8,2,195,0,0.7568976659450104
14148,143,1,157.2,157.2,3,143,1,0.7802498294589492
14149,130,1,446.62,446.62000000000006,28,130,1,0.7335643393536398
14150,269,1,306.18,306.18000000000006,12,269,0,0.7190297521993705
14152,143,1,314.51,314.51,29,143,0,0.7405321253270907
14154,148,2,1345.62,672.81,52,148,1,0.55552608302448
14155,175,1,118.75,118.75,6,175,1,0.770444592259582
14156,2,42,98688.79,2349.7330952380953,654,281,0,0.04309749628747962
14157,194,1,269.18,269.18,36,194,0,0.631324466037342
14159,5,7,2732.73,390.39,402,272,0,0.05302785256639571
14161,125,3,1097.6200000000001,365.8733333333333,87,278,1,0.3047911809983134
14162,83,2,289.36,144.68,25,202,1,0.6011262259457077
14163,61,3,1659.39,553.13,31,148,0,0.4097109733063383
14165,185,1,120.44,120.44,23,185,1,0.7130848036051352
14167,74,3,389.85,129.95000000000002,23,240,0,0.5771384415671301
14171,7,1,363.79,363.79,57,7,1,0.49818590978516
14173,128,1,114.04,114.04,11,128,0,0.7148179300629326
14175,80,2,1205.99,602.9950000000001,58,239,0,0.43261072774935555
14176,206,4,576.9000000000001,144.225,28,277,1,0.7046477324067061
14177,5,3,299.46,99.82,37,89,0,0.4321960960735898
14178,7,3,477.29,159.09666666666666,87,91,0,0.33808589105234177
14180,0,22,4258.92,193.58727272727273,106,281,0,0.03854910013977308
14185,240,1,197.65,197.65,3,240,1,0.7642144952611224
14188,18,4,1383.46,345.865,27,219,0,0.2805444860675375
14189,5,11,3267.92,297.08363636363634,125,278,0,0.04688971675170215
14191,17,7,2258.26,322.60857142857145,71,130,0,0.10976100061718976
14193,179,1,422.53999999999996,422.53999999999996,23,179,0,0.750866467516703
14194,15,12,5666.45,472.2041666666667,205,217,0,0.0544616285115006
14195,111,2,1012.0,505.9999999999999,7,161,1,0.6642009566052076
14196,16,1,335.52,335.52,6,16,1,0.653424096937999
14198,54,2,356.95,178.475,21,148,0,0.5327210770418911
14199,127,1,185.39999999999998,185.39999999999998,2,127,1,0.7326267701146901
14201,58,5,521.24,104.248,19,268,0,0.5837290598966679
14205,173,1,222.9,222.9,14,173,0,0.7314173932804893
14206,148,1,328.15999999999997,328.15999999999997,20,148,1,0.7572377079914001
14208,4,1,151.74,151.73999999999998,10,4,1,0.571214086929875
14209,30,5,1876.33,375.26599999999996,54,241,0,0.11445823203146195
14210,15,6,1905.8400000000001,317.64000000000004,65,281,1,0.11264167604127394
14211,6,6,1129.93,188.3216666666667,53,204,0,0.14220264176845526
14214,65,3,899.16,299.71999999999997,56,187,0,0.30930495453733026
14215,96,4,1098.27,274.56750000000005,58,277,0,0.2608453007528359
14217,9,10,1211.5,121.14999999999998,54,275,0,0.1340197417348834
14220,156,2,632.4,316.19999999999993,21,267,1,0.6121411058489153
14221,22,7,2617.0099999999998,373.85857142857145,91,248,0,0.06360116311193743
14222,86,1,683.17,683.1700000000001,41,86,1,0.562649500195094
14223,1,3,991.13,330.3766666666667,50,173,1,0.3253082620670992
14224,19,4,1009.73,252.4325,105,229,1,0.24351948530784592
14226,119,2,1692.0,846.0,40,178,0,0.5072788470211651
14227,105,7,2399.52,342.7885714285715,104,194,0,0.1916862414093996
14229,201,2,762.13,381.06499999999994,23,243,0,0.576184073426421
14231,93,3,925.71,308.57,47,198,1,0.34147450265115636
14232,24,4,1573.33,393.3325000000001,71,174,0,0.26367865777738564
14233,121,3,959.1,319.7,15,227,0,0.3797069614627502
14235,67,4,2802.86,700.715,62,169,0,0.2919393061301574
14236,281,1,189.3,189.3,3,281,0,0.7396129049014162
14237,282,1,161.0,161.00000000000003,9,282,1,0.7308603434224703
14238,235,1,146.85,146.85,8,235,1,0.7724163955965081
14239,4,9,1880.89,208.98777777777778,71,225,0,0.07615309624042932
14240,135,1,226.85,226.85000000000002,10,135,0,0.782644395308441
14241,93,1,213.70000000000002,213.70000000000005,10,93,1,0.6799243916854414
14242,144,2,280.55,140.275,13,235,1,0.7063276272121009
14243,4,8,2305.95,288.24375000000003,93,275,0,0.05675683679072339
14245,129,2,1693.45,846.7249999999999,107,173,1,0.47802965243370854
14246,20,3,1474.06,491.3533333333334,57,155,1,0.3733138854724971
14247,187,1,136.76999999999998,136.76999999999998,19,187,1,0.722207796490581
14248,227,1,302.58,302.58,8,227,1,0.7535047673721879
14256,169,2,969.0600000000001,484.53,51,274,1,0.524772563055563
14257,32,4,2725.84,681.46,84,228,0,0.23514678028405242
14258,61,7,9386.32,1340.9028571428569,52,247,0,0.12906713336768108
14259,51,1,120.0,120.0,5,51,1,0.6234558866540865
14262,16,3,855.0,284.99999999999994,42,150,0,0.33098862284382874
14264,64,2,333.97,166.985,15,155,1,0.5757412322558935
14265,18,2,530.18,265.09,31,58,1,0.5092404677453488
14267,72,3,1516.24,505.41333333333336,25,170,1,0.42873849297003525
14270,241,1,492.65000000000003,492.65,29,241,1,0.7397758217297985
14271,135,1,112.32,112.32,10,135,1,0.7857745662901698
14272,163,1,132.09,132.09,8,163,0,0.7571055752916135
14273,45,3,450.05,150.01666666666668,18,151,0,0.5261906452564338
14276,8,3,1119.74,373.2466666666667,55,199,1,0.3316195721443213
14277,121,1,1629.03,1629.03,71,121,0,0.5317908396030102
14280,106,1,134.04,134.04,8,106,1,0.7023927858765855
14282,19,9,2467.54,274.1711111111111,60,277,0,0.06568537825827409
14285,86,1,5.9,5.9,1,86,0,0.5468434499610249
14286,152,1,2050.08,2050.08,141,152,0,0.5099579790725
14287,108,2,83.28,41.64,4,108,0,0.6192652901107357
14288,122,1,426.6,426.6,16,122,1,0.6567409808797987
14289,44,5,832.78,166.55599999999998,33,199,0,0.23753513972608345
14290,271,1,777.5600000000001,777.5600000000001,23,271,0,0.6069218783025334
14291,30,7,2355.54,336.5057142857143,96,184,0,0.0702191881794139
14292,55,4,2590.21,647.5525000000001,50,192,0,0.26013603903062354
14293,56,3,739.41,246.47000000000003,40,278,0,0.35478454498162404
14297,184,1,232.6,232.6,11,184,0,0.7405712190562924
14298,8,37,41182.51,1113.0408108108106,724,269,0,0.04891437802225793
14299,17,5,2437.14,487.42800000000005,70,275,0,0.11128437255029962
14301,26,1,640.14,640.1400000000001,13,26,1,0.6086043700088939
14304,132,1,383.45,383.45000000000005,17,132,1,0.7662515652488099
14305,23,2,1048.45,524.225,62,44,0,0.45345221311810485
14307,44,4,2307.89,576.9724999999999,119,283,0,0.2341410266635654
14309,3,7,1633.7,233.3857142857143,62,267,0,0.10164353412421423
14311,152,1,310.26,310.26,20,152,1,0.7449363748551313
14312,0,5,1047.19,209.43800000000002,51,246,0,0.19974324754579523
14314,16,1,120.0,120.0,8,16,1,0.6211474695401615
14315,38,5,1550.15,310.03,49,175,0,0.13560571909491936
14320,116,2,477.79,238.89499999999998,29,242,1,0.572454977642556
14321,26,3,900.65,300.2166666666667,75,243,0,0.2704006963667517
14323,24,2,605.0600000000001,302.53000000000003,32,148,1,0.4966806718204522
14326,151,1,183.85,183.85000000000002,8,151,1,0.7704653702239935
14327,72,1,311.65,311.65000000000003,12,72,1,0.6535074531961925
14329,18,4,3485.03,871.2574999999999,171,238,0,0.22314623571218253
14331,33,2,462.65999999999997,231.32999999999998,27,44,1,0.5322014712715862
14332,57,1,119.04,119.04,2,57,0,0.6204158497104473
14334,3,7,2328.71,332.67285714285714,97,267,0,0.060055198591328754
14335,5,1,347.5,347.5,40,5,0,0.49256740901305984
14336,107,3,1114.39,371.46333333333337,53,185,0,0.327546775480094
14338,70,2,588.22,294.10999999999996,30,105,1,0.5469691805895694
14339,152,1,309.52,309.52,14,152,1,0.7486243050093442
14340,128,1,134.7,134.7,6,128,1,0.760346482628514
14341,39,6,1139.52,189.92000000000004,54,227,0,0.13496465460160473
14342,46,2,419.74,209.87000000000003,11,119,0,0.5435454527455261
14344,36,8,889.9300000000001,111.24125000000002,56,278,1,0.2624044137453032
14346,30,2,1021.58,510.79,55,206,1,0.48859535799766557
14348,169,1,409.57,409.57,18,169,1,0.7469560782721295
14350,183,1,282.93,282.92999999999995,18,183,1,0.7131197482521455
14351,74,1,51.0,51.0,1,74,1,0.7237823739601041
14352,66,4,1078.96,269.74000000000007,44,182,1,0.332179978258629
14353,124,1,90.6,90.6,6,124,1,0.7566506651364624
14355,275,1,174.4,174.4,11,275,1,0.7249221391824987
14360,4,1,1124.49,1124.4899999999998,71,4,0,0.3911360935360988
14364,18,8,3717.35,464.66875,62,120,1,0.17813047045547317
14367,47,10,5419.7,541.97,209,185,0,0.06872106307116174
14368,229,1,155.0,155.0,8,229,1,0.7700316789494288
14371,204,1,100.5,100.5,4,204,1,0.7789816250168855
14373,267,1,76.55,76.55,4,267,1,0.7924870524407972
14375,94,1,235.56,235.56,57,94,1,0.5646010280592766
14377,100,2,617.05,308.525,11,171,1,0.6449383892350009
14379,204,1,110.98,110.98,17,204,0,0.7157992005374129
14383,73,1,242.09,242.09000000000006,15,73,0,0.6250983871319472
14386,206,1,142.4,142.4,7,206,1,0.762871649036891
14387,18,1,440.76,440.76,40,18,0,0.5182182693580153
14388,0,6,2277.77,379.6283333333333,95,282,0,0.09051208361949936
14389,100,1,311.14,311.14,19,100,0,0.6377970851539511
14390,53,4,1590.71,397.6775,99,282,0,0.28488694167773426
14393,127,1,67.95,67.94999999999999,5,127,1,0.7727044769090026
14395,87,6,1952.3200000000002,325.38666666666666,114,281,0,0.1723506428111072
14396,280,1,110.35000000000001,110.35000000000001,34,280,0,0.6597387002747642
14397,3,10,1036.12,103.61200000000001,16,123,0,0.3268168985814095
14400,58,1,574.7,574.6999999999999,25,58,1,0.6016927837409659
14401,5,10,3079.38,307.938,79,269,0,0.05395496284449588
14403,39,4,1475.81,368.95250000000004,17,156,1,0.269138354054542
14404,18,5,1322.52,264.504,63,278,0,0.13716883690797133
14406,28,1,156.75,156.75,8,28,1,0.6558759475908225
14407,16,6,2157.73,359.62166666666667,67,186,1,0.09716776076811819
14408,4,6,2290.81,381.8016666666667,59,173,0,0.09939195178056355
14409,32,5,1943.73,388.746,36,277,0,0.12377654693251199
14410,1,9,1100.27,122.25222222222222,153,215,1,0.22960654297756636
14411,220,1,1063.0,1063.0,14,220,1,0.7087211735028641
14413,271,1,121.05,121.05000000000001,22,271,1,0.7241521880970595
14414,1,7,1496.98,213.8542857142857,79,268,1,0.08550851306633675
14415,7,9,3766.13,418.4588888888889,197,269,0,0.05607539171609398
14418,17,1,150.44,150.44,17,17,0,0.5509236265649765
14419,162,2,307.14,153.57,45,274,0,0.5916299060792977
14420,8,1,387.52,387.52,29,8,1,0.5290687881755282
14421,121,1,455.18,455.18,15,121,0,0.638585798231587
14422,79,2,1032.15,516.075,57,176,0,0.49517772831102325
14423,127,1,265.2,265.2,3,127,1,0.7258952107265193
14426,50,6,2885.58,480.93,151,222,0,0.10268680568185685
14428,149,2,330.62,165.31,25,234,0,0.674147469319585
14431,212,1,470.36,470.36,17,212,1,0.7425294839933979
14436,8,1,89.06,89.06,9,8,1,0.6204106320098303
14437,275,1,63.0,63.0,5,275,1,0.7809654475301526
14438,215,1,131.9,131.9,9,215,1,0.7598583725984197
14439,229,1,2661.24,2661.24,32,229,1,0.6336068122533736
14440,226,2,1185.71,592.8549999999999,25,275,0,0.5711284781726103
14441,4,2,697.4000000000001,348.70000000000005,22,165,0,0.5376509133456636
14442,114,2,1589.82,794.91,58,226,1,0.45424553155093306
14443,48,3,991.52,330.5066666666667,58,278,0,0.2826095708736887
14446,156,1,303.04,303.03999999999996,83,156,0,0.6238727824518011
14447,105,2,601.03,300.51500000000004,38,190,0,0.5336988550271127
14448,273,1,102.35000000000001,102.35000000000001,18,273,0,0.7292694054264905
14449,156,2,399.91,199.95499999999998,99,281,0,0.5587054638561689
14450,90,3,483.25,161.08333333333331,32,230,1,0.4842178609461355
14451,104,1,360.0,359.99999999999994,52,104,0,0.5676351373766826
14452,3,1,127.37,127.36999999999999,29,3,0,0.4995344186415172
14453,99,1,119.93,119.93,22,99,1,0.6418142694169644
14456,40,3,636.65,212.21666666666667,220,51,0,0.36118723504796274
14457,220,1,113.64,113.64,4,220,1,0.7771522131023894
14459,64,1,1837.92,1837.92,37,64,1,0.5597661913247508
14460,19,3,434.34,144.78,14,220,1,0.586862588631765
14461,57,3,2103.06,701.0199999999999,173,171,1,0.3063552619818884
14462,30,9,1510.65,167.85000000000002,125,249,0,0.08363990567626253
14463,7,3,529.62,176.54,6,114,1,0.546985886414831
14465,156,3,1038.44,346.1466666666667,107,212,1,0.34822155012438377
14466,25,5,1580.45,316.09000000000003,28,281,0,0.1811627346275418
14467,222,1,131.7,131.7,15,222,0,0.7236639611176287
14470,197,1,297.64,297.64,35,197,0,0.6567221478402735
14472,13,8,1852.67,231.58375,153,264,1,0.08650553909864118
14473,191,1,85.0,85.0,1,191,0,0.7781205573070791
14475,95,2,622.17,311.085,23,214,0,0.5769601433926691
14476,166,1,193.0,193.0,17,166,1,0.7103825284299616
14477,93,2,523.0,261.5,3,206,0,0.6515713810043128
14479,163,2,316.25,158.12499999999997,18,274,1,0.6820161080067523
14481,74,2,636.51,318.255,25,196,1,0.5650758978691528
14482,8,2,465.95000000000005,232.97500000000002,20,148,0,0.5204658639411766
14483,191,1,137.1,137.1,9,191,1,0.7541094348314826
14487,277,1,125.10000000000001,125.10000000000002,13,277,0,0.7224542792056841
14489,116,1,463.38,463.38,30,116,1,0.6003741788314536
14491,84,2,340.93,170.465,17,282,1,0.6070791058265453
14493,64,1,611.22,611.22,29,64,0,0.5986996923090906
14495,30,1,40.599999999999994,40.599999999999994,2,30,0,0.6161189759719046
14496,221,2,538.8100000000001,269.40500000000003,16,282,1,0.6984350514878694
14497,218,1,475.37,475.37,29,218,1,0.7452993902664883
14498,25,4,1281.79,320.44750000000005,103,271,0,0.2202072354252202
14499,43,2,367.81,183.905,71,188,0,0.4662164820602084
14500,21,2,335.85,167.925,5,99,0,0.6049659076269378
14501,93,2,251.21,125.605,9,229,1,0.673757655414231
14502,58,7,1163.22,166.17428571428573,201,222,0,0.11808362565421136
14503,88,1,597.07,597.07,40,88,0,0.5644515341159434
14504,152,3,542.71,180.90333333333334,81,187,0,0.4285595404532948
14505,18,6,4222.74,703.7900000000001,391,271,0,0.079814464352826
14506,71,3,818.96,272.9866666666667,82,278,0,0.2786008861839099
14507,10,4,924.6899999999999,231.1725,71,185,0,0.2591178802509539
14511,1,2,329.89,164.945,16,43,0,0.5407786936556338
14512,97,2,275.28,137.64,19,141,1,0.6446483176536841
14513,10,3,455.59000000000003,151.86333333333334,11,198,1,0.5671194909509188
14514,110,2,403.11,201.55499999999998,36,240,0,0.5415101965734639
14515,100,2,765.65,382.82499999999993,25,128,0,0.47579337620268625
14517,51,1,252.45,252.45000000000002,14,51,0,0.5749475923691212
14520,200,1,165.0,165.0,1,200,0,0.7615308028539601
14522,1,2,760.6999999999999,380.35,15,107,0,0.4421104170140881
14523,17,1,241.09,241.09,12,17,1,0.588863709223742
14524,88,5,1028.87,205.77399999999997,114,270,0,0.2642488718284252
14525,9,7,2820.29,402.8985714285714,163,270,0,0.063323847105339
14527,8,40,5281.42,132.0355,267,278,0,0.03366539238009981
14529,19,1,135.24,135.24,49,19,0,0.5419090312625119
14530,2,5,2482.32,496.4640000000001,121,206,0,0.1105394365689656
14532,145,4,932.85,233.21250000000003,45,261,1,0.37647156385727215
14533,22,2,734.98,367.49,23,262,0,0.4613824506150939
14534,5,14,3031.39,216.52785714285716,266,228,0,0.050585954971101625
14535,36,2,1652.81,826.405,166,158,0,0.35687529031015797
14536,169,1,170.95,170.95,18,169,1,0.7102478722233967
14538,165,1,106.5,106.50000000000001,3,165,0,0.7593341146104611
14540,218,1,195.9,195.9,11,218,0,0.7342286603273693
14541,78,7,1307.3500000000001,186.76428571428573,70,228,0,0.18320019340058777
14542,95,1,103.25,103.25000000000001,5,95,1,0.7109060620195227
14543,18,13,3234.5,248.80769230769232,37,274,0,0.06138505375213687
14544,271,1,1101.77,1101.77,53,271,0,0.5819889079668501
